n,Time,year,month,dayDay,day,Num,Customer,cust_name,Item,ItemCode,ItemCodeSub,Quantity,UnitPrice,Tax,Amount,Des,ReceiptNo,Cost,Profit,Goods
484,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Halogen Lamp, Volts:3.5  Tubular",AB62,Cole Halo110,1,11,0.45,4.95,"71088Cole Home Builders:Phase 1 - Lot 2Halogen Lamp, Volts:3.5  Tubular",1594,2.5,2.45,"Halogen Lamp, Volts:3.5  Tubular"
485,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,Cole Pear100,12,0.916666667,31.09090909,342,"71088Cole Home Builders:Phase 1 - Lot 2Pearl Nickle, 5 Light, Medium Base (100 watt max)",1595,160,182,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
486,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Pendant Bar, Textured White, 50lbs max",AB66,Cole Pend105,5,2.2,2.045454545,22.5,"71088Cole Home Builders:Phase 1 - Lot 2Pendant Bar, Textured White, 50lbs max",1596,10,12.5,"Pendant Bar, Textured White, 50lbs max"
487,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec111,4,2.75,1.8,19.8,"71088Cole Home Builders:Phase 1 - Lot 2Specialty Bulbs, 100 watt (6 pack)",1597,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
488,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Specialty, Stage & Studio Bulbs  60 watt",AB75,Cole Spec112,4,2.75,4.254545455,46.8,"71088Cole Home Builders:Phase 1 - Lot 2Specialty, Stage & Studio Bulbs  60 watt",1598,20,26.8,"Specialty, Stage & Studio Bulbs  60 watt"
489,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Sunset, Clear Glass, 1-100 watt max.",AB78,Cole Suns101,16,0.6875,11.45454545,126,"71088Cole Home Builders:Phase 1 - Lot 2Sunset, Clear Glass, 1-100 watt max.",1599,70,56,"Sunset, Clear Glass, 1-100 watt max."
490,12/2/2018,2018,2,12,1,71088,Cole Home Builders:Phase 1 - Lot 2,Co6,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82,Cole Tape99,11,1,22.09090909,243,"71088Cole Home Builders:Phase 1 - Lot 2Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1600,90,153,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
43,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Baker2032143,30,0.366666667,19.09090909,210,"71052Baker's Professional Lighting:Store #152032 Series, (3-60 watt, Med) Desert Stone Finish",1153,72,138,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
44,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,BakerAcid137,16,0.6875,24.72727273,272,"71052Baker's Professional Lighting:Store #15Acid Verde, 10x21x10, 2-60 watt cand.",1154,120,152,"Acid Verde, 10x21x10, 2-60 watt cand."
45,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,BakerBrus140,30,0.366666667,10.90909091,120,"71052Baker's Professional Lighting:Store #15Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1155,55.5,64.5,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
46,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,BakerDrop145,15,0.733333333,11.45454545,126,"71052Baker's Professional Lighting:Store #15Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1156,60,66,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
47,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Fluorescent Lamp, T-5, Bipin",AB53,BakerFluo146,2,5.5,0.818181818,9,"71052Baker's Professional Lighting:Store #15Fluorescent Lamp, T-5, Bipin",1157,2.7,6.3,"Fluorescent Lamp, T-5, Bipin"
48,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Halogen Lamp, 20 watts, Luminous Intensity",AB60,BakerHalo141,2,5.5,1.090909091,12,"71052Baker's Professional Lighting:Store #15Halogen Lamp, 20 watts, Luminous Intensity",1158,6,6,"Halogen Lamp, 20 watts, Luminous Intensity"
49,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,BakerPoli138,7,1.571428571,19.09090909,210,"71052Baker's Professional Lighting:Store #15Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1159,96,114,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
50,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,River Rock (8/60 watt)  Faux Alabaster Glass,AB70,BakerRive139,11,1,54.54545455,600,71052Baker's Professional Lighting:Store #15River Rock (8/60 watt)  Faux Alabaster Glass,1160,150,450,River Rock (8/60 watt)  Faux Alabaster Glass
51,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,"Specialty, Stage & Studio Bulbs  60 watt",AB75,BakerSpec142,2,5.5,2.363636364,26,"71052Baker's Professional Lighting:Store #15Specialty, Stage & Studio Bulbs  60 watt",1161,10,16,"Specialty, Stage & Studio Bulbs  60 watt"
52,27/2/2018,2018,2,27,2,71052,Baker's Professional Lighting:Store #15,Ba3,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,BakerTape144,20,0.55,27.27272727,300,71052Baker's Professional Lighting:Store #15Tapestry (8/60 watt)  Faux Alabaster Glass,1162,75,225,Tapestry (8/60 watt)  Faux Alabaster Glass
57,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",AB18,MisceAthe129,7,1.571428571,23.63636364,260,"71054Miscellaneous - Retail:Mrs. Chris HollyAthena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1167,120,140,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
58,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",AB47,MisceDrop131,10,1.1,7.636363636,84,"71054Miscellaneous - Retail:Mrs. Chris HollyDrop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF",1168,40,44,"Drop Opal w/Solid Oak Frame, 49 1/2 x 17, 120v HPF"
59,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,Frosted Taupe (3/60 watt)  Marble Glass,AB55,MisceFros128,12,0.916666667,28.18181818,310,71054Miscellaneous - Retail:Mrs. Chris HollyFrosted Taupe (3/60 watt)  Marble Glass,1169,89.88,220.12,Frosted Taupe (3/60 watt)  Marble Glass
60,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,"Pendant Bar, Cobblestone, 50lbs. max",AB65,MiscePend130,20,0.55,4.545454545,50,"71054Miscellaneous - Retail:Mrs. Chris HollyPendant Bar, Cobblestone, 50lbs. max",1170,22.74,27.26,"Pendant Bar, Cobblestone, 50lbs. max"
61,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",AB86,MisceVian126,15,0.733333333,45.45454545,500,"71054Miscellaneous - Retail:Mrs. Chris HollyVianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)",1171,242.23,257.77,"Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)"
62,20/2/2018,2018,2,20,2,71054,Miscellaneous - Retail:Mrs. Chris Holly,Ch41,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",AB88,MisceWhit127,23,0.47826087,8.727272727,96,"71054Miscellaneous - Retail:Mrs. Chris HollyWhite, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1172,45,51,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
623,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,BakerBroa118,4,2.75,13.09090909,144,"71110Baker's Professional Lighting:Store #05Broadway Collection, Polished Brass, 6 Light (60 watt max)",1733,60,84,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
624,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,Chestnut (3/60 watt)  Marble Glass,AB39,BakerChes116,10,1.1,29.54545455,325,71110Baker's Professional Lighting:Store #05Chestnut (3/60 watt)  Marble Glass,1734,97.78,227.22,Chestnut (3/60 watt)  Marble Glass
625,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,BakerPear119,7,1.571428571,17.27272727,190,"71110Baker's Professional Lighting:Store #05Pearl Nickle, 5 Light, Medium Base (100 watt max)",1735,80,110,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
626,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,"Pendant Bar, Cobblestone, 50lbs. max",AB65,BakerPend121,20,0.55,4.545454545,50,"71110Baker's Professional Lighting:Store #05Pendant Bar, Cobblestone, 50lbs. max",1736,22.74,27.26,"Pendant Bar, Cobblestone, 50lbs. max"
627,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,BakerPoli120,8,1.375,21.09090909,232,"71110Baker's Professional Lighting:Store #05Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1737,128,104,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
628,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,River Rock (8/60 watt)  Faux Alabaster Glass,AB70,BakerRive115,11,1,54.54545455,600,71110Baker's Professional Lighting:Store #05River Rock (8/60 watt)  Faux Alabaster Glass,1738,150,450,River Rock (8/60 watt)  Faux Alabaster Glass
629,14/2/2018,2018,2,14,3,71110,Baker's Professional Lighting:Store #05,Ba1,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",AB71,BakerRoma117,23,0.47826087,77.27272727,850,"71110Baker's Professional Lighting:Store #05Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",1739,380,470,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)"
734,28/2/2018,2018,2,28,3,71122,Lavery Lighting & Design:Store #JL-08,La26,Custom Chandelier,AB43,LaverCust147,30,0.366666667,54.54545455,600,71122Lavery Lighting & Design:Store #JL-08Custom Chandelier,1844,0,600,Custom Chandelier
728,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Kern 18x876,120,0.091666667,180,1980,"71121Kern Lighting Warehouse:Store #3418x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1838,640,1340,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
729,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Kern 18x876,80,0.1375,120,1320,"71121Kern Lighting Warehouse:Store #3418x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1839,960,360,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
730,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",AB36,Kern Brus74,25,0.44,50,550,"71121Kern Lighting Warehouse:Store #34Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1840,250,300,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
731,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",AB73,Kern Soli78,67,0.164179104,114.5454545,1260,"71121Kern Lighting Warehouse:Store #34Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1841,570,690,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
732,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",AB82,Kern Tape75,25,0.44,61.36363636,675,"71121Kern Lighting Warehouse:Store #34Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1842,225,450,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
733,1/2/2018,2018,2,1,4,71121,Kern Lighting Warehouse:Store #34,Ke21,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",AB88,Kern Whit79,247,0.044534413,87.27272727,960,"71121Kern Lighting Warehouse:Store #34White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1843,450,510,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
545,23/2/2018,2018,2,23,5,71094,Miscellaneous - Retail:David Lo,Da31,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Misce18x8136,8,1.375,12,132,"71094Miscellaneous - Retail:David Lo18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1655,64,68,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
546,23/2/2018,2018,2,23,5,71094,Miscellaneous - Retail:David Lo,Da31,Chestnut (3/60 watt)  Marble Glass,AB39,MisceChes134,20,0.55,59.09090909,650,71094Miscellaneous - Retail:David LoChestnut (3/60 watt)  Marble Glass,1656,195.56,454.44,Chestnut (3/60 watt)  Marble Glass
547,23/2/2018,2018,2,23,5,71094,Miscellaneous - Retail:David Lo,Da31,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,MisceDome132,39,0.282051282,40.90909091,450,"71094Miscellaneous - Retail:David LoDomes, White, 59x21x6 5/8 ht, 120v HPF",1657,180,270,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
548,23/2/2018,2018,2,23,5,71094,Miscellaneous - Retail:David Lo,Da31,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,MiscePear135,7,1.571428571,17.27272727,190,"71094Miscellaneous - Retail:David LoPearl Nickle, 5 Light, Medium Base (100 watt max)",1658,80,110,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
549,23/2/2018,2018,2,23,5,71094,Miscellaneous - Retail:David Lo,Da31,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",AB84,MisceTiff133,4,2.75,46.36363636,510,"71094Miscellaneous - Retail:David LoTiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)",1659,240,270,"Tiffany Collection,Golden Baroque, 1-light lantern, medium base (100 watt max)"
37,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",AB13,Cole 18x884,60,0.183333333,90,990,"71051Cole Home Builders:Phase 2 - Lot 518x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass",1147,480,510,"18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass"
38,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,Cole Acid83,20,0.55,30.90909091,340,"71051Cole Home Builders:Phase 2 - Lot 5Acid Verde, 10x21x10, 2-60 watt cand.",1148,150,190,"Acid Verde, 10x21x10, 2-60 watt cand."
39,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass",AB17,Cole Athe85,30,0.366666667,81.81818182,900,"71051Cole Home Builders:Phase 2 - Lot 5Athena Collection, (100 watt max) Copper Verde, Seeded Glass",1149,321.43,578.57,"Athena Collection, (100 watt max) Copper Verde, Seeded Glass"
40,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,"Cand. Light, 20 watts (8 pack)",AB38,Cole Cand81,40,0.275,10.18181818,112,"71051Cole Home Builders:Phase 2 - Lot 5Cand. Light, 20 watts (8 pack)",1150,48,64,"Cand. Light, 20 watts (8 pack)"
41,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,Golden Umber (100 watt)  Six Light Chandelier,AB58,Cole Gold82,200,0.055,171.8181818,1890,71051Cole Home Builders:Phase 2 - Lot 5Golden Umber (100 watt)  Six Light Chandelier,1151,510,1380,Golden Umber (100 watt)  Six Light Chandelier
42,10/2/2018,2018,2,10,6,71051,Cole Home Builders:Phase 2 - Lot 5,Co9,"Specialty Bulbs, 100 watt (6 pack)",AB74,Cole Spec80,24,0.458333333,12,132,"71051Cole Home Builders:Phase 2 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1152,57,75,"Specialty Bulbs, 100 watt (6 pack)"
541,18/2/2018,2018,2,18,7,71093,Miscellaneous - Retail:Ruth Kuver,Ru44,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",AB28,MisceBroa125,5,2.2,19.63636364,216,"71093Miscellaneous - Retail:Ruth KuverBroadway Collection, Polished Brass, 6 Light (60 watt max)",1651,90,126,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
542,18/2/2018,2018,2,18,7,71093,Miscellaneous - Retail:Ruth Kuver,Ru44,Chestnut (3/60 watt)  Marble Glass,AB39,MisceChes122,20,0.55,59.09090909,650,71093Miscellaneous - Retail:Ruth KuverChestnut (3/60 watt)  Marble Glass,1652,195.56,454.44,Chestnut (3/60 watt)  Marble Glass
543,18/2/2018,2018,2,18,7,71093,Miscellaneous - Retail:Ruth Kuver,Ru44,"Pendant Bar, Cobblestone, 50lbs. max",AB65,MiscePend124,20,0.55,4.545454545,50,"71093Miscellaneous - Retail:Ruth KuverPendant Bar, Cobblestone, 50lbs. max",1653,22.74,27.26,"Pendant Bar, Cobblestone, 50lbs. max"
544,18/2/2018,2018,2,18,7,71093,Miscellaneous - Retail:Ruth Kuver,Ru44,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",AB85,MisceVero123,14,0.785714286,40.90909091,450,"71093Miscellaneous - Retail:Ruth KuverVerona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1654,210,240,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
637,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"2032 Series, (3-60 watt, Med) Desert Stone Finish",AB14,Thomp203289,12,0.916666667,8,88,"71112Thompson Lighting Stores:Store #152032 Series, (3-60 watt, Med) Desert Stone Finish",1747,48,40,"2032 Series, (3-60 watt, Med) Desert Stone Finish"
638,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Acid Verde, 10x21x10, 2-60 watt cand.",AB16,ThompAcid86,21,0.523809524,31.63636364,348,"71112Thompson Lighting Stores:Store #15Acid Verde, 10x21x10, 2-60 watt cand.",1748,180,168,"Acid Verde, 10x21x10, 2-60 watt cand."
639,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",AB35,ThompBrus90,26,0.423076923,9.090909091,100,"71112Thompson Lighting Stores:Store #15Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1749,74,26,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
640,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,Burnished Brass (60 watt)  w/Golden Umber Accents,AB37,ThompBurn96,20,0.55,27.27272727,300,71112Thompson Lighting Stores:Store #15Burnished Brass (60 watt)  w/Golden Umber Accents,1750,75,225,Burnished Brass (60 watt)  w/Golden Umber Accents
641,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",AB45,ThompDie 87,5,2.2,24.72727273,272,"71112Thompson Lighting Stores:Store #15Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1751,152,120,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
642,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Domes, White, 59x21x6 5/8 ht, 120v HPF",AB46,ThompDome94,12,0.916666667,12.27272727,135,"71112Thompson Lighting Stores:Store #15Domes, White, 59x21x6 5/8 ht, 120v HPF",1752,54,81,"Domes, White, 59x21x6 5/8 ht, 120v HPF"
643,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Flat Glass, (25 watt max) Polished Brass, 4 light",AB49,ThompFlat95,5,2.2,11.36363636,125,"71112Thompson Lighting Stores:Store #15Flat Glass, (25 watt max) Polished Brass, 4 light",1753,50,75,"Flat Glass, (25 watt max) Polished Brass, 4 light"
644,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,Frosted Taupe (3/60 watt)  Marble Glass,AB55,ThompFros92,12,0.916666667,28.18181818,310,71112Thompson Lighting Stores:Store #15Frosted Taupe (3/60 watt)  Marble Glass,1754,89.88,220.12,Frosted Taupe (3/60 watt)  Marble Glass
645,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",AB64,ThompPear97,17,0.647058824,43.18181818,475,"71112Thompson Lighting Stores:Store #15Pearl Nickle, 5 Light, Medium Base (100 watt max)",1755,200,275,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
646,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",AB67,ThompPoli88,8,1.375,21.09090909,232,"71112Thompson Lighting Stores:Store #15Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1756,128,104,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
647,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",AB71,ThompRoma93,9,1.222222222,30.90909091,340,"71112Thompson Lighting Stores:Store #15Roman Bronze, 1-light Lantern, w/tail, (100 watt max)",1757,152,188,"Roman Bronze, 1-light Lantern, w/tail, (100 watt max)"
648,11/2/2018,2018,2,11,7,71112,Thompson Lighting Stores:Store #15,Th50,Tapestry (8/60 watt)  Faux Alabaster Glass,AB79,ThompTape91,20,0.55,27.27272727,300,71112Thompson Lighting Stores:Store #15Tapestry (8/60 watt)  Faux Alabaster Glass,1758,75,225,Tapestry (8/60 watt)  Faux Alabaster Glass
19,12/3/2018,2018,3,12,1,71049,Lavery Lighting & Design:Store #JL-06,La25,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",AB18,LaverAthe160,22,0.5,70.90909091,780,"71049Lavery Lighting & Design:Store #JL-06Athena Collection, Pendant, Textured White, Med. Base, 100 watt max.",1129,360,420,"Athena Collection, Pendant, Textured White, Med. Base, 100 watt max."
